"";"X";"timestamp";"P2"
"246";5;"2018-09-05";15,3709306349915
"247";6;"2018-09-06";17,4879974286109
"248";7;"2018-09-07";19,2829248922866
"249";8;"2018-09-08";7,62569485337827
"250";9;"2018-09-09";6,52253040380404
"251";10;"2018-09-10";6,88642927421301
"252";11;"2018-09-11";6,6074356118221
"253";12;"2018-09-12";7,65563248166921
"254";13;"2018-09-13";10,2088130517554
"255";14;"2018-09-14";10,9767845194498
"256";15;"2018-09-15";8,15528200014082
"257";16;"2018-09-16";7,4288948058501
"258";17;"2018-09-17";8,90124619738842
"259";18;"2018-09-18";9,06179178909965
"260";19;"2018-09-19";8,95245015481651
"261";20;"2018-09-20";9,67151707217951
"262";21;"2018-09-21";9,74809148351043
"263";22;"2018-09-22";6,11402347927327
"264";23;"2018-09-23";8,19405965501032
"265";24;"2018-09-24";6,86883908326738
"266";25;"2018-09-25";5,77567822418424
"267";26;"2018-09-26";5,36784996497872
"268";27;"2018-09-27";6,89929417012416
"269";28;"2018-09-28";9,24811197004368
"270";29;"2018-09-29";6,57307608729124
"271";30;"2018-09-30";6,9956718886105
"272";1;"2018-10-01";12,0829621369073
"273";2;"2018-10-02";7,5964002424165
"274";3;"2018-10-03";8,97245344148117
"275";4;"2018-10-04";9,34594664688412
"276";5;"2018-10-05";11,3531520392882
"277";6;"2018-10-06";10,6114937249537
"278";7;"2018-10-07";14,2253507998588
"279";8;"2018-10-08";9,51118892064524
"280";9;"2018-10-09";19,3675110277081
"281";10;"2018-10-10";24,6348578044673
"282";11;"2018-10-11";19,9677668600802
"283";12;"2018-10-12";16,8433216177621
"284";13;"2018-10-13";12,1274623936332
"285";14;"2018-10-14";15,284449727111
"286";15;"2018-10-15";13,4716855231644
"287";16;"2018-10-16";15,0533929772933
"288";17;"2018-10-17";19,5252776809338
"289";18;"2018-10-18";30,2696497675799
"290";19;"2018-10-19";19,2720104227222
"291";20;"2018-10-20";23,3352768527966
"292";21;"2018-10-21";17,2853663863219
"293";22;"2018-10-22";12,7825819653814
"294";23;"2018-10-23";10,680548456371
"295";24;"2018-10-24";9,35416950310291
"296";25;"2018-10-25";10,5002033933332
"297";26;"2018-10-26";14,6891834101729
"298";27;"2018-10-27";13,5388352991373
"299";28;"2018-10-28";9,20021192980629
"300";29;"2018-10-29";7,8113951388854
"301";30;"2018-10-30";13,4526306794201
"302";31;"2018-10-31";6,56477079386687
"303";1;"2018-11-01";9,27308313579247
"304";2;"2018-11-02";12,603836396389
"305";3;"2018-11-03";13,9504814340188
"306";4;"2018-11-04";19,5925947506194
"307";5;"2018-11-05";26,4206788502878
"308";6;"2018-11-06";25,4387873916547
"309";7;"2018-11-07";22,3796190788329
"310";8;"2018-11-08";16,829819399451
"311";9;"2018-11-09";18,2185880206767
"312";10;"2018-11-10";26,9145844347392
"313";11;"2018-11-11";17,0022269496421
"314";12;"2018-11-12";10,5789277376839
"315";13;"2018-11-13";13,8773950649636
"316";14;"2018-11-14";11,5161128712715
"317";15;"2018-11-15";17,2537616102485
"318";16;"2018-11-16";20,0207234485089
"319";17;"2018-11-17";18,0666359431959
"320";18;"2018-11-18";18,7403221485943
"321";19;"2018-11-19";11,1312759028571
"322";20;"2018-11-20";12,2457140503224
"323";21;"2018-11-21";14,3057030499956
"324";22;"2018-11-22";23,1838843372417
"325";23;"2018-11-23";25,6581500008214
"326";24;"2018-11-24";24,8214898102666
"327";25;"2018-11-25";25,1497023507083
"328";26;"2018-11-26";21,9788787067916
"329";27;"2018-11-27";15,6136253793225
"330";28;"2018-11-28";17,0125938333519
"331";29;"2018-11-29";19,752282367019
"332";30;"2018-11-30";15,5066077356856
"333";1;"2018-12-01";19,0741346152034
"334";2;"2018-12-02";8,81717511887321
"335";3;"2018-12-03";7,4503152851021
"336";4;"2018-12-04";5,29351480636607
"337";5;"2018-12-05";8,5785842488985
"338";6;"2018-12-06";12,9193690935498
"339";7;"2018-12-07";11,0896682470935
"340";8;"2018-12-08";5,33312401003068
"341";9;"2018-12-09";4,78950065639554
"342";10;"2018-12-10";4,48408092145359
"343";11;"2018-12-11";5,14468142431651
"344";12;"2018-12-12";8,74127553646481
"345";13;"2018-12-13";11,0687854760603
"346";14;"2018-12-14";12,7368904166958
"347";15;"2018-12-15";14,5123181719795
"348";16;"2018-12-16";16,8912019354883
"349";17;"2018-12-17";21,4800623632837
"350";18;"2018-12-18";17,8047308053567
"351";19;"2018-12-19";14,1705071878549
"352";20;"2018-12-20";15,3030752558429
"353";21;"2018-12-21";9,14196910590079
"354";22;"2018-12-22";5,73892190764637
"355";23;"2018-12-23";9,12190864899633
"356";24;"2018-12-24";7,98637437395142
"357";25;"2018-12-25";7,93060795182071
"358";26;"2018-12-26";14,3194763490449
"359";27;"2018-12-27";20,3307289820997
"360";28;"2018-12-28";22,331374711982
"361";29;"2018-12-29";21,7822938250634
"362";30;"2018-12-30";12,8315514269682
"363";31;"2018-12-31";13,1558432875561
