"";"avg_date";"avg_p1"
"179";2018-10-04 02:45:02;8,94705882352941
"180";2018-10-04 03:10:35;8,37352941176471
"181";2018-10-04 03:34:57;8,14705882352941
"182";2018-10-04 03:59:37;8,10441176470588
"183";2018-10-04 04:23:45;10,1161764705882
"184";2018-10-04 04:48:01;8,80588235294118
"185";2018-10-04 05:12:42;8,51764705882353
"186";2018-10-04 05:36:50;8,14852941176471
"187";2018-10-04 06:02:19;8,71176470588235
"188";2018-10-04 06:28:42;11,1102941176471
"189";2018-10-04 06:52:52;10,575
"190";2018-10-04 07:17:06;11,2352941176471
"191";2018-10-04 07:41:56;11,0382352941176
"192";2018-10-04 08:07:01;10,4720588235294
"193";2018-10-04 08:31:36;9,83382352941176
"194";2018-10-04 08:57:13;9,68970588235294
"195";2018-10-04 09:25:27;8,71176470588235
"196";2018-10-04 09:53:54;8,94558823529412
"197";2018-10-04 10:22:16;9,525
"198";2018-10-04 10:50:23;8,92205882352941
"199";2018-10-04 11:19:23;8,95588235294118
"200";2018-10-04 11:47:31;8,99117647058823
"201";2018-10-04 12:16:45;11,4911764705882
"202";2018-10-04 12:45:38;10,7588235294118
"203";2018-10-04 13:14:14;12,25
"204";2018-10-04 13:44:42;9,28676470588235
"205";2018-10-04 14:14:30;8,69558823529412
"206";2018-10-04 14:43:43;8,79411764705882
"207";2018-10-04 15:12:09;9,75294117647059
"208";2018-10-04 15:40:21;14,1029411764706
"209";2018-10-04 16:08:34;16,1852941176471
"210";2018-10-04 16:37:15;14,4764705882353
"211";2018-10-04 17:05:43;15,3867647058824
"212";2018-10-04 17:33:58;12,9647058823529
"213";2018-10-04 18:00:05;16,7779411764706
"214";2018-10-04 18:24:52;18,0338235294118
"215";2018-10-04 18:49:26;18,1279411764706
"216";2018-10-04 19:14:17;18,8441176470588
"217";2018-10-04 19:39:08;19,7676470588235
"218";2018-10-04 20:03:37;21,1911764705882
"219";2018-10-04 20:28:37;19,1294117647059
"220";2018-10-04 20:52:45;18,85
"221";2018-10-04 21:16:53;19,3720588235294
"222";2018-10-04 21:41:00;19,2823529411765
"223";2018-10-04 22:05:51;19,3764705882353
"224";2018-10-04 22:30:07;17,3426470588235
"225";2018-10-04 22:54:44;16,0838235294118
"226";2018-10-04 23:19:49;16,6720588235294
"227";2018-10-04 23:43:57;18,325
"228";2018-10-05 00:08:05;18,4911764705882
"229";2018-10-05 00:32:30;18,8867647058824
"230";2018-10-05 00:57:04;21,8602941176471
"231";2018-10-05 01:21:37;24,6529411764706
"232";2018-10-05 01:46:19;24,6764705882353
"233";2018-10-05 02:11:39;23,6132352941176
"234";2018-10-05 02:35:50;24,4588235294118
"235";2018-10-05 03:00:41;25,375
"236";2018-10-05 03:25:37;25,8514705882353
"237";2018-10-05 03:54:11;32,1191176470588
"238";2018-10-05 04:27:59;32,8676470588235
"239";2018-10-05 05:03:02;37,1529411764706
"240";2018-10-05 05:37:59;32,4191176470588
"241";2018-10-05 06:11:40;28,0573529411765
"242";2018-10-05 06:46:09;25,3455882352941
"243";2018-10-05 07:19:59;26,4367647058824
"244";2018-10-05 07:53:34;28,4926470588235
"245";2018-10-05 08:27:13;25,525
"246";2018-10-05 09:00:51;27,7441176470588
"247";2018-10-05 09:34:27;27,5720588235294
"248";2018-10-05 10:08:47;24,2191176470588
"249";2018-10-05 10:42:43;24,7485294117647
"250";2018-10-05 11:12:23;21,6308823529412
"251";2018-10-05 11:40:42;21,2176470588235
"252";2018-10-05 12:07:34;19,6191176470588
"253";2018-10-05 12:35:33;18,1632352941176
"254";2018-10-05 13:00:37;18,1632352941176
"255";2018-10-05 13:27:02;18,1735294117647
"256";2018-10-05 13:53:09;16,4147058823529
"257";2018-10-05 14:18:16;15,9632352941176
"258";2018-10-05 14:43:41;15,9882352941176
"259";2018-10-05 15:09:02;14,3382352941176
"260";2018-10-05 15:33:57;13,1735294117647
"261";2018-10-05 15:59:16;13,8617647058824
"262";2018-10-05 16:24:37;14,5382352941176
"263";2018-10-05 16:51:33;26,0897058823529
"264";2018-10-05 17:18:10;26,2397058823529
"265";2018-10-05 17:48:40;33,9529411764706
"266";2018-10-05 18:18:32;57,9294117647059
"267";2018-10-05 18:47:30;40,8308823529412
"268";2018-10-05 19:15:12;33,1970588235294
"269";2018-10-05 19:41:04;39,6838235294118
"270";2018-10-05 20:06:50;39,7382352941176
"271";2018-10-05 20:32:41;43,6602941176471
"272";2018-10-05 20:56:54;36,4808823529412
"273";2018-10-05 21:21:04;25,9235294117647
"274";2018-10-05 21:45:11;21,7764705882353
"275";2018-10-05 22:09:29;21,8647058823529
"276";2018-10-05 22:36:02;21,2779411764706
"277";2018-10-05 23:00:51;21,2044117647059
"278";2018-10-05 23:27:18;20,1294117647059
"279";2018-10-05 23:53:30;21,3117647058824
"280";2018-10-06 00:19:55;21,8970588235294
"281";2018-10-06 00:45:14;23,5235294117647
"282";2018-10-06 01:09:22;23,0794117647059
"283";2018-10-06 01:33:30;24,4426470588235
"284";2018-10-06 01:57:38;23,8014705882353
"285";2018-10-06 02:22:11;24,9029411764706
"286";2018-10-06 02:46:36;27,5544117647059
"287";2018-10-06 03:10:47;27,3852941176471
"288";2018-10-06 03:34:54;26,1470588235294
"289";2018-10-06 03:59:02;28,0632352941176
"290";2018-10-06 04:23:11;34,8485294117647
"291";2018-10-06 04:47:18;35,1470588235294
"292";2018-10-06 05:11:34;32
"293";2018-10-06 05:35:46;29,5808823529412
"294";2018-10-06 05:59:55;28,8
"295";2018-10-06 06:24:11;28,2897058823529
"296";2018-10-06 06:48:18;24,9955882352941
"297";2018-10-06 07:12:27;24,9308823529412
"298";2018-10-06 07:36:56;22,7397058823529
"299";2018-10-06 08:01:39;22,7397058823529
"300";2018-10-06 08:25:58;22,9455882352941
"301";2018-10-06 08:50:14;22,7382352941176
"302";2018-10-06 09:14:22;20,5823529411765
"303";2018-10-06 09:38:31;20,8029411764706
"304";2018-10-06 10:03:13;18,9602941176471
"305";2018-10-06 10:27:33;21,0911764705882
"306";2018-10-06 10:51:44;22,5941176470588
"307";2018-10-06 11:15:53;23,3661764705882
"308";2018-10-06 11:40:00;20,6691176470588
"309";2018-10-06 12:04:12;20,4617647058824
"310";2018-10-06 12:28:59;18,3779411764706
"311";2018-10-06 12:54:06;18,5779411764706
"312";2018-10-06 13:18:27;18,3455882352941
"313";2018-10-06 13:43:37;19,9352941176471
"314";2018-10-06 14:07:45;19,4323529411765
"315";2018-10-06 14:32:51;18,4117647058824
"316";2018-10-06 14:58:03;21,4823529411765
"317";2018-10-06 15:22:18;22,3838235294118
"318";2018-10-06 15:46:28;21,4573529411765
"319";2018-10-06 16:10:45;24,0044117647059
"320";2018-10-06 16:35:27;25,6294117647059
"321";2018-10-06 16:59:33;28,9
"322";2018-10-06 17:23:48;30,2382352941176
"323";2018-10-06 17:48:33;31,6867647058824
"324";2018-10-06 18:12:41;31,4558823529412
"325";2018-10-06 18:36:55;32,9647058823529
"326";2018-10-06 19:01:08;33,9279411764706
"327";2018-10-06 19:25:27;31,6102941176471
"328";2018-10-06 19:49:41;28,7794117647059
"329";2018-10-06 20:13:53;24,6897058823529
"330";2018-10-06 20:38:12;23,0661764705882
"331";2018-10-06 21:03:10;20,9
"332";2018-10-06 21:27:47;21,7632352941176
"333";2018-10-06 21:52:00;23,6529411764706
"334";2018-10-06 22:16:12;22,8176470588235
"335";2018-10-06 22:40:19;23,8220588235294
"336";2018-10-06 23:04:26;24,4794117647059
"337";2018-10-06 23:28:37;25,7647058823529
"338";2018-10-06 23:53:29;29,8088235294118
"339";2018-10-07 00:18:41;30,7720588235294
"340";2018-10-07 00:43:55;29,9514705882353
"341";2018-10-07 01:08:53;26,8779411764706
"342";2018-10-07 01:34:06;24,2088235294118
"343";2018-10-07 01:59:17;22,9926470588235
"344";2018-10-07 02:24:29;21,9191176470588
"345";2018-10-07 02:50:05;26,8735294117647
"346";2018-10-07 03:15:10;27,5441176470588
"347";2018-10-07 03:40:01;26,4167647058824
"348";2018-10-07 04:05:21;26,3323529411765
"349";2018-10-07 04:30:06;25,2617647058824
"350";2018-10-07 04:55:45;28,1308823529412
"351";2018-10-07 05:22:14;21,7985294117647
"352";2018-10-07 05:46:30;18,0102941176471
"353";2018-10-07 06:12:03;17,425
"354";2018-10-07 06:38:26;17,3661764705882
"355";2018-10-07 07:02:35;19,8308823529412
"356";2018-10-07 07:26:43;15,1294117647059
"357";2018-10-07 07:51:24;15,1382352941176
"358";2018-10-07 08:16:17;13,7044117647059
"359";2018-10-07 08:41:57;14,1382352941176
"360";2018-10-07 09:08:07;14,1720588235294
"361";2018-10-07 09:33:10;12,6014705882353
"362";2018-10-07 09:59:37;11,7205882352941
"363";2018-10-07 10:33:10;12,7191176470588
"364";2018-10-07 11:29:47;13,2220588235294
"365";2018-10-07 12:13:24;20,35
"366";2018-10-07 12:38:16;11,8073529411765
"367";2018-10-07 13:03:58;12,1573529411765
"368";2018-10-07 13:29:21;11,8970588235294
"369";2018-10-07 13:53:38;11,5235294117647
"370";2018-10-07 14:18:28;10,4735294117647
"371";2018-10-07 14:42:36;10,7382352941176
"372";2018-10-07 15:07:26;11,3455882352941
"373";2018-10-07 15:32:17;10,3823529411765
"374";2018-10-07 15:57:00;11,6205882352941
"375";2018-10-07 16:21:19;12,3058823529412
"376";2018-10-07 16:46:00;14,6088235294118
"377";2018-10-07 17:10:20;19,8323529411765
"378";2018-10-07 17:35:07;22,0588235294118
"379";2018-10-07 17:59:25;20,8191176470588
"380";2018-10-07 18:24:12;19,3
"381";2018-10-07 18:48:30;18,5808823529412
"382";2018-10-07 19:13:13;20,3426470588235
"383";2018-10-07 19:37:21;20,2235294117647
"384";2018-10-07 20:01:28;20,0911764705882
"385";2018-10-07 20:25:37;18,5191176470588
"386";2018-10-07 20:49:47;19,9867647058824
"387";2018-10-07 21:13:58;19,1735294117647
"388";2018-10-07 21:39:16;19,0514705882353
"389";2018-10-07 22:03:48;18,275
"390";2018-10-07 22:28:29;18,0602941176471
"391";2018-10-07 22:52:38;19,0308823529412
"392";2018-10-07 23:16:54;20,1088235294118
"393";2018-10-07 23:41:39;20,7852941176471
"394";2018-10-08 00:05:46;18,825
"395";2018-10-08 00:30:27;22,2558823529412
