"";"X";"timestamp";"P2"
"324";22;"2018-11-22";25,080999258541
"325";23;"2018-11-23";24,872641664458
"326";24;"2018-11-24";22,544160985094
"327";25;"2018-11-25";21,1595276446801
"328";26;"2018-11-26";23,5253175906049
"329";27;"2018-11-27";25,3048656176493
"330";28;"2018-11-28";19,3727548638795
"331";29;"2018-11-29";18,2622377819308
"332";30;"2018-11-30";13,5779496744496
"333";1;"2018-12-01";10,4889560279806
"334";2;"2018-12-02";7,39883518688124
"335";3;"2018-12-03";8,43993560820973
"336";4;"2018-12-04";9,07652618723284
"337";5;"2018-12-05";14,6237809252788
"338";6;"2018-12-06";17,2365838958093
"339";7;"2018-12-07";9,19243282938158
"340";8;"2018-12-08";8,5384801054977
"341";9;"2018-12-09";10,824318473062
"342";10;"2018-12-10";9,38869427069621
"343";11;"2018-12-11";9,9943336856132
"344";12;"2018-12-12";16,321268795019
"345";13;"2018-12-13";13,2632639855079
"346";14;"2018-12-14";13,5882189270243
"347";15;"2018-12-15";15,2846495761075
"348";16;"2018-12-16";20,4471650149997
"349";17;"2018-12-17";19,8051283577647
"350";18;"2018-12-18";11,3791294769955
"351";19;"2018-12-19";10,4182965413701
"352";20;"2018-12-20";9,86143195070965
"353";21;"2018-12-21";7,92487608811112
"354";22;"2018-12-22";9,54285902302761
"355";23;"2018-12-23";11,6937981743939
"356";24;"2018-12-24";14,4144615958137
"357";25;"2018-12-25";16,1637764562256
"358";26;"2018-12-26";22,9955768708491
"359";27;"2018-12-27";18,343808543203
"360";28;"2018-12-28";18,5770081760371
"361";29;"2018-12-29";29,6376700362598
"362";30;"2018-12-30";15,1118270331575
"363";31;"2018-12-31";26,2900292791349
