city;id;type;otype;lat;lon;name;amenity;amenity_specification;amenity2
Berlin;472376276;node;1;52,5415926;13,5909287;Gothaer Straﬂe/Alte Hellersdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;3268941728;node;1;52,4553193;13,5908277;Brandenburgplatz;tram_stop;stop_position;Tram Stop
Berlin;3268941768;node;1;52,4553884;13,5907885;Brandenburgplatz;bus_stop;;Bus Stop
Berlin;3268941762;node;1;52,4552436;13,5907473;Brandenburgplatz;bus_stop;;Bus Stop
Berlin;3268941727;node;1;52,4553093;13,5907344;Brandenburgplatz;tram_stop;stop_position;Tram Stop
Berlin;495077963;node;1;52,5414739;13,5907078;Gothaer Straﬂe/Alte Hellersdorfer Straﬂe;bus_stop;;Bus Stop
Berlin;3933477404;node;1;52,5286152;13,5906369;U Kienberg (G‰rten der Welt);station;station;Subway Station
Berlin;3866864060;node;1;52,5121351;13,5901922;S Kaulsdorf;station;station;Subway Station
Berlin;3257062972;node;1;52,4164136;13,5899243;Wendenschloﬂ;bus_stop;;Bus Stop
Berlin;4599899880;node;1;52,5177752;13,5898162;Hellersdorfer Straﬂe/G¸lzower Straﬂe;bus_stop;;Bus Stop
Berlin;5119863629;node;1;52,5274697;13,5895301;U Kienberg;bus_stop;;Bus Stop
Berlin;3268941740;node;1;52,4512791;13,5894141;Friedrichshagener Straﬂe/Kabelwerk;bus_stop;;Bus Stop
Berlin;1696912415;node;1;52,5128778;13,5893809;S Kaulsdorf;bus_stop;;Bus Stop
Berlin;2604972736;node;1;52,4701961;13,5893611;Unter den Birken;tram_stop;stop_position;Tram Stop
Berlin;1696912406;node;1;52,5128301;13,5892868;S Kaulsdorf;bus_stop;;Bus Stop
Berlin;5857111323;node;1;52,5124057;13,5891466;S Kaulsdorf;bus_stop;;Bus Stop
Berlin;267093407;node;1;52,5128299;13,5891116;Bhf. Kaulsdorf;taxi;;Taxi
Berlin;5119863309;node;1;52,5273312;13,5890773;U Kienberg;bus_stop;;Bus Stop
Berlin;3257062980;node;1;52,4185171;13,5890583;M¸ggelbergallee;bus_stop;;Bus Stop
Berlin;3933477419;node;1;52,5185495;13,5890329;Hellersdorfer Straﬂe/G¸lzower Straﬂe;bus_stop;;Bus Stop
Berlin;3257062967;node;1;52,4184757;13,5890184;M¸ggelbergallee;tram_stop;stop_position;Tram Stop
