"latitude","longtitude","Downloadrate"
52.53,13.23,13505
52.53,13.23,13505
52.53,13.23,13505
52.53,13.23,13505
52.22,13.23,2248
52.22,13.23,2248
52.22,13.23,2248
52.22,13.23,2248
52.22,13.23,2248
52.22,13.23,2497
52.22,13.23,2497
52.22,13.23,2497
52.22,13.23,2497
52.22,13.23,2497
52.22,13.23,2615
52.22,13.23,2615
52.22,13.23,2615
52.22,13.23,2615
52.22,13.23,2615
52.21,13.23,2652
52.21,13.23,2652
52.21,13.23,2652
52.21,13.23,2652
52.21,13.23,2652
52.22,13.23,2927
52.22,13.23,2927
52.22,13.23,2927
52.22,13.23,2927
52.22,13.23,2927
52.21,13.23,3008
52.21,13.23,3008
52.21,13.23,3008
52.21,13.23,3008
52.21,13.23,3008
52.21,13.23,3020
52.21,13.23,3020
52.21,13.23,3020
52.21,13.23,3020
52.21,13.23,3020
48.61,13.23,4460
48.61,13.23,4460
48.61,13.23,4460
48.61,13.23,4460
48.61,13.23,4536
48.61,13.23,4536
48.61,13.23,4536
48.61,13.23,4536
48.61,13.23,4982
48.61,13.23,4982
48.61,13.23,4982
48.61,13.23,4982
48.62,13.23,5605
48.62,13.23,5605
48.62,13.23,5605
48.62,13.23,5605
48.61,13.23,5896
48.61,13.23,5896
48.61,13.23,5896
48.61,13.23,5896
48.62,13.23,6538
48.62,13.23,6538
48.62,13.23,6538
48.62,13.23,6538
52.22,13.23,8779
52.22,13.23,8779
52.22,13.23,8779
52.22,13.23,8779
52.22,13.23,8779
52.22,13.23,9478
52.22,13.23,9478
52.22,13.23,9478
52.22,13.23,9478
52.22,13.23,9478
52.21,13.23,10474
52.21,13.23,10474
52.21,13.23,10474
52.21,13.23,10474
52.21,13.23,10474
52.22,13.23,11064
52.22,13.23,11064
52.22,13.23,11064
52.22,13.23,11064
52.22,13.23,11064
52.21,13.23,11158
52.21,13.23,11158
52.21,13.23,11158
52.21,13.23,11158
52.21,13.23,11158
48.62,13.23,11707
48.62,13.23,11707
48.62,13.23,11707
48.62,13.23,11707
52.21,13.23,12078
52.21,13.23,12078
52.21,13.23,12078
52.21,13.23,12078
52.21,13.23,12078
52.22,13.23,12756
52.22,13.23,12756
52.22,13.23,12756
52.22,13.23,12756
52.22,13.23,12756
48.61,13.23,14062
48.61,13.23,14062
48.61,13.23,14062
48.61,13.23,14062
48.61,13.23,14913
48.61,13.23,14913
48.61,13.23,14913
48.61,13.23,14913
48.62,13.23,15839
48.62,13.23,15839
48.62,13.23,15839
48.62,13.23,15839
48.61,13.23,18827
48.61,13.23,18827
48.61,13.23,18827
48.61,13.23,18827
48.61,13.23,19267
48.61,13.23,19267
48.61,13.23,19267
48.61,13.23,19267
52.53,13.23,1675
52.53,13.23,1675
52.53,13.23,1675
52.53,13.23,1675
52.53,13.23,1715
52.53,13.23,1715
52.53,13.23,1715
52.53,13.23,1715
52.53,13.23,1721
52.53,13.23,1721
52.53,13.23,1721
52.53,13.23,1721
52.53,13.23,1785
52.53,13.23,1785
52.53,13.23,1785
52.53,13.23,1785
51.31,13.23,2568
51.31,13.23,2568
51.31,13.23,2568
51.31,13.23,2568
51.31,13.23,2581
51.31,13.23,2581
51.31,13.23,2581
51.31,13.23,2581
51.31,13.23,4084
51.31,13.23,4084
51.31,13.23,4084
51.31,13.23,4084
51.31,13.23,5001
51.31,13.23,5001
51.31,13.23,5001
51.31,13.23,5001
51.31,13.23,6320
51.31,13.23,6320
51.31,13.23,6320
51.31,13.23,6320
51.31,13.23,6775
51.31,13.23,6775
51.31,13.23,6775
51.31,13.23,6775
51.31,13.23,8425
51.31,13.23,8425
51.31,13.23,8425
51.31,13.23,8425
52.53,13.23,4164
52.53,13.23,4164
52.53,13.23,4164
52.53,13.23,4164
52.53,13.23,4164
52.53,13.23,4229
52.53,13.23,4229
52.53,13.23,4229
52.53,13.23,4229
52.53,13.23,4229
52.53,13.23,5061
52.53,13.23,5061
52.53,13.23,5061
52.53,13.23,5061
52.53,13.23,5061
52.53,13.23,5078
52.53,13.23,5078
52.53,13.23,5078
52.53,13.23,5078
52.53,13.23,5078
52.53,13.23,5088
52.53,13.23,5088
52.53,13.23,5088
52.53,13.23,5088
52.53,13.23,5088
52.22,13.23,7866
52.22,13.23,7866
52.22,13.23,7866
52.22,13.23,7866
52.22,13.23,12731
52.22,13.23,12731
52.22,13.23,12731
52.22,13.23,12731
52.21,13.23,16749
52.21,13.23,16749
52.21,13.23,16749
52.21,13.23,16749
52.22,13.23,22903
52.22,13.23,22903
52.22,13.23,22903
52.22,13.23,22903
52.21,13.23,24932
52.21,13.23,24932
52.21,13.23,24932
52.21,13.23,24932
52.22,13.23,25626
52.22,13.23,25626
52.22,13.23,25626
52.22,13.23,25626
52.21,13.23,13061
52.21,13.23,13061
52.21,13.23,13061
52.21,13.23,13061
52.21,13.23,13061
52.22,13.23,13217
52.22,13.23,13217
52.22,13.23,13217
52.22,13.23,13217
52.22,13.23,13217
52.22,13.23,14119
52.22,13.23,14119
52.22,13.23,14119
52.22,13.23,14119
52.22,13.23,14119
52.53,13.23,14769
52.53,13.23,14769
52.53,13.23,14769
52.53,13.23,14769
52.53,13.23,14769
52.22,13.23,16142
52.22,13.23,16142
52.22,13.23,16142
52.22,13.23,16142
52.22,13.23,16142
52.53,13.23,16509
52.53,13.23,16509
52.53,13.23,16509
52.53,13.23,16509
52.53,13.23,16509
52.21,13.23,17405
52.21,13.23,17405
52.21,13.23,17405
52.21,13.23,17405
52.21,13.23,17405
52.22,13.23,17644
52.22,13.23,17644
52.22,13.23,17644
52.22,13.23,17644
52.22,13.23,17644
52.22,13.23,18428
52.22,13.23,18428
52.22,13.23,18428
52.22,13.23,18428
52.22,13.23,18428
52.53,13.23,19705
52.53,13.23,19705
52.53,13.23,19705
52.53,13.23,19705
52.53,13.23,19705
52.53,13.23,21004
52.53,13.23,21004
52.53,13.23,21004
52.53,13.23,21004
52.53,13.23,21004
52.53,13.23,23611
52.53,13.23,23611
52.53,13.23,23611
52.53,13.23,23611
52.53,13.23,23611
54.35,13.23,1273
54.35,13.23,1273
54.35,13.23,1273
54.35,13.23,1317
54.35,13.23,1317
54.35,13.23,1317
54.35,13.23,1566
54.35,13.23,1566
54.35,13.23,1566
54.35,13.23,1600
54.35,13.23,1600
54.35,13.23,1600
52.22,13.23,1694
52.22,13.23,1694
54.35,13.23,1736
54.35,13.23,1736
54.35,13.23,1736
54.18,13.23,2367
54.18,13.23,2367
54.18,13.23,2367
54.18,13.23,2720
54.18,13.23,2720
54.18,13.23,2720
54.18,13.23,3015
54.18,13.23,3015
54.18,13.23,3015
52.22,13.23,3398
52.22,13.23,3398
54.18,13.23,3516
54.18,13.23,3516
54.18,13.23,3516
54.19,13.23,3645
54.19,13.23,3645
54.19,13.23,3645
54.19,13.23,4715
54.19,13.23,4715
54.19,13.23,4715
52.22,13.23,5008
52.22,13.23,5008
52.22,13.23,5008
52.22,13.23,5008
52.22,13.23,5008
52.22,13.23,5008
52.21,13.23,5185
52.21,13.23,5185
52.21,13.23,5857
52.21,13.23,5857
52.22,13.23,6497
52.22,13.23,6497
52.21,13.23,6922
52.21,13.23,6922
52.22,13.23,7009
52.22,13.23,7009
52.22,13.23,7915
52.22,13.23,7915
52.22,13.23,7915
52.22,13.23,7915
52.22,13.23,7915
52.22,13.23,7915
52.22,13.23,9869
52.22,13.23,9869
52.22,13.23,9869
52.22,13.23,9869
52.22,13.23,9869
52.22,13.23,9869
52.22,13.23,15047
52.22,13.23,15047
52.22,13.23,15047
52.22,13.23,15047
52.22,13.23,15047
52.22,13.23,15047
52.21,13.23,16492
52.21,13.23,16492
52.21,13.23,16492
52.21,13.23,16492
52.21,13.23,16492
52.21,13.23,16492
52.21,13.23,17192
52.21,13.23,17192
52.21,13.23,17192
52.21,13.23,17192
52.21,13.23,17192
52.21,13.23,17192
52.21,13.23,21547
52.21,13.23,21547
52.21,13.23,21547
52.21,13.23,21547
52.21,13.23,21547
52.21,13.23,21547
48.62,13.23,1429
48.62,13.23,1429
48.62,13.23,1429
48.62,13.23,2191
48.62,13.23,2191
48.62,13.23,2191
48.61,13.23,3843
48.61,13.23,3843
48.61,13.23,3843
48.61,13.23,6390
48.61,13.23,6390
48.61,13.23,7832
48.61,13.23,7832
52.53,13.23,6384
52.53,13.23,6384
52.53,13.23,6384
52.53,13.23,6384
52.53,13.23,6384
52.53,13.23,7359
52.53,13.23,7359
52.53,13.23,7359
52.53,13.23,7359
52.53,13.23,7359
52.53,13.23,9412
52.53,13.23,9412
52.53,13.23,9412
52.53,13.23,9412
52.53,13.23,9412
52.53,13.23,9474
52.53,13.23,9474
52.53,13.23,9474
52.53,13.23,9474
52.53,13.23,9474
52.22,13.23,7007
52.22,13.23,7007
52.22,13.23,7007
52.22,13.23,7007
52.22,13.23,7007
52.22,13.23,7007
52.22,13.23,9780
52.22,13.23,9780
52.22,13.23,9780
52.22,13.23,9780
52.22,13.23,9780
52.22,13.23,9780
52.22,13.23,9934
52.22,13.23,9934
52.22,13.23,9934
52.22,13.23,9934
52.22,13.23,9934
52.22,13.23,9934
52.21,13.23,10254
52.21,13.23,10254
52.21,13.23,10254
52.21,13.23,10254
52.21,13.23,10254
52.21,13.23,10254
52.22,13.23,10699
52.22,13.23,10699
52.22,13.23,10699
52.22,13.23,10699
52.22,13.23,10699
52.22,13.23,10699
52.22,13.23,10764
52.22,13.23,10764
52.22,13.23,10764
52.22,13.23,10764
52.22,13.23,10764
52.22,13.23,10764
52.22,13.23,10960
52.22,13.23,10960
52.22,13.23,10960
52.22,13.23,10960
52.22,13.23,10960
52.22,13.23,10960
52.22,13.23,11673
52.22,13.23,11673
52.22,13.23,11673
52.22,13.23,11673
52.22,13.23,11673
52.21,13.23,12071
52.21,13.23,12071
52.21,13.23,12071
52.21,13.23,12071
52.21,13.23,12071
52.21,13.23,12129
52.21,13.23,12129
52.21,13.23,12129
52.21,13.23,12129
52.21,13.23,12129
52.21,13.23,12129
52.21,13.23,13065
52.21,13.23,13065
52.21,13.23,13065
52.21,13.23,13065
52.21,13.23,13065
52.21,13.23,13065
52.22,13.23,13405
52.22,13.23,13405
52.22,13.23,13405
52.22,13.23,13405
52.22,13.23,13405
52.21,13.23,16370
52.21,13.23,16370
52.21,13.23,16370
52.21,13.23,16370
52.21,13.23,16370
52.22,13.23,16434
52.22,13.23,16434
52.22,13.23,16434
52.22,13.23,16434
52.22,13.23,16434
52.22,13.23,17225
52.22,13.23,17225
52.22,13.23,17225
52.22,13.23,17225
52.22,13.23,17225
52.21,13.23,17628
52.21,13.23,17628
52.21,13.23,17628
52.21,13.23,17628
52.21,13.23,17628
52.22,13.23,18781
52.22,13.23,18781
52.22,13.23,18781
52.22,13.23,18781
52.22,13.23,18781
52.21,13.23,19640
52.21,13.23,19640
52.21,13.23,19640
52.21,13.23,19640
52.21,13.23,19640
52.22,13.23,20842
52.22,13.23,20842
52.22,13.23,20842
52.22,13.23,20842
52.22,13.23,20842
52.21,13.23,22572
52.21,13.23,22572
52.21,13.23,22572
52.21,13.23,22572
52.21,13.23,22572
52.22,13.23,23222
52.22,13.23,23222
52.22,13.23,23222
52.22,13.23,23222
52.22,13.23,23222
52.22,13.23,24725
52.22,13.23,24725
52.22,13.23,24725
52.22,13.23,24725
52.22,13.23,24725
52.22,13.23,3938
52.22,13.23,3938
52.22,13.23,3938
52.22,13.23,3938
52.22,13.23,4873
52.22,13.23,4873
52.22,13.23,4873
52.22,13.23,4873
52.22,13.23,5899
52.22,13.23,5899
52.22,13.23,5899
52.22,13.23,8520
52.22,13.23,8520
52.22,13.23,8520
52.22,13.23,8520
52.21,13.23,9909
52.21,13.23,9909
52.21,13.23,9909
52.22,13.23,11267
52.22,13.23,11267
52.22,13.23,11267
52.22,13.23,11267
52.21,13.23,12702
52.21,13.23,12702
52.21,13.23,12702
52.21,13.23,12989
52.21,13.23,12989
52.21,13.23,12989
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.21,13.23,4
52.21,13.23,4
52.21,13.23,4
52.21,13.23,4
52.21,13.23,4
52.21,13.23,4
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.22,13.23,5
52.22,13.23,5
52.22,13.23,5
52.22,13.23,5
52.22,13.23,5
52.22,13.23,5
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.21,13.23,19
52.21,13.23,19
52.21,13.23,19
52.21,13.23,19
52.21,13.23,19
52.21,13.23,19
52.53,13.23,32
52.53,13.23,32
52.53,13.23,32
52.53,13.23,32
52.53,13.23,32
52.53,13.23,32
52.21,13.23,58
52.21,13.23,58
52.21,13.23,58
52.21,13.23,58
52.21,13.23,58
52.21,13.23,58
52.21,13.23,5646
52.21,13.23,5646
52.21,13.23,5646
52.21,13.23,5646
52.21,13.23,5646
52.21,13.23,5646
52.21,13.23,8177
52.21,13.23,8177
52.21,13.23,8177
52.21,13.23,8177
52.21,13.23,8177
52.21,13.23,8177
52.21,13.23,8289
52.21,13.23,8289
52.21,13.23,8289
52.21,13.23,8289
52.21,13.23,8289
52.21,13.23,8289
52.22,13.23,9349
52.22,13.23,9349
52.22,13.23,9349
52.22,13.23,9349
52.22,13.23,9349
52.22,13.23,9349
52.22,13.23,9963
52.22,13.23,9963
52.22,13.23,9963
52.22,13.23,9963
52.22,13.23,9963
52.22,13.23,9963
52.53,13.23,10895
52.53,13.23,10895
52.53,13.23,10895
52.53,13.23,10895
52.53,13.23,10895
52.53,13.23,10895
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11142
52.53,13.23,11142
52.53,13.23,11142
52.53,13.23,11142
52.53,13.23,11142
52.53,13.23,11142
52.53,13.23,11175
52.53,13.23,11175
52.53,13.23,11175
52.53,13.23,11175
52.53,13.23,11175
52.53,13.23,11175
52.22,13.23,11691
52.22,13.23,11691
52.22,13.23,11691
52.22,13.23,11691
52.22,13.23,11691
52.22,13.23,11691
52.53,13.23,11754
52.53,13.23,11754
52.53,13.23,11754
52.53,13.23,11754
52.53,13.23,11754
52.53,13.23,11754
52.22,13.23,11754
52.22,13.23,11754
52.22,13.23,11754
52.22,13.23,11754
52.22,13.23,11754
52.22,13.23,11754
52.22,13.23,12098
52.22,13.23,12098
52.22,13.23,12098
52.22,13.23,12098
52.22,13.23,12098
52.22,13.23,12098
52.22,13.23,12319
52.22,13.23,12319
52.22,13.23,12319
52.22,13.23,12319
52.22,13.23,12319
52.22,13.23,12319
52.22,13.23,15699
52.22,13.23,15699
52.22,13.23,15699
52.22,13.23,15699
52.22,13.23,15699
52.22,13.23,15699
52.21,13.23,16740
52.21,13.23,16740
52.21,13.23,16740
52.21,13.23,16740
52.21,13.23,16740
52.21,13.23,16740
52.22,13.23,19433
52.22,13.23,19433
52.22,13.23,19433
52.22,13.23,19433
52.22,13.23,19433
52.22,13.23,19433
52.22,13.23,20438
52.22,13.23,20438
52.22,13.23,20438
52.22,13.23,20438
52.22,13.23,20438
52.22,13.23,20438
52.21,13.23,22259
52.21,13.23,22259
52.21,13.23,22259
52.21,13.23,22259
52.21,13.23,22259
52.21,13.23,22259
52.21,13.23,23211
52.21,13.23,23211
52.21,13.23,23211
52.21,13.23,23211
52.21,13.23,23211
52.21,13.23,23211
52.21,13.23,4956
52.21,13.23,4956
52.21,13.23,4956
52.21,13.23,4956
52.21,13.23,4956
52.21,13.23,4956
52.53,13.23,5491
52.53,13.23,5491
52.53,13.23,5491
52.53,13.23,5491
52.53,13.23,5491
52.53,13.23,5491
52.22,13.23,9183
52.22,13.23,9183
52.22,13.23,9183
52.22,13.23,9183
52.22,13.23,9183
52.22,13.23,9183
52.22,13.23,11372
52.22,13.23,11372
52.22,13.23,11372
52.22,13.23,11372
52.22,13.23,11372
52.22,13.23,11372
52.22,13.23,11789
52.22,13.23,11789
52.22,13.23,11789
52.22,13.23,11789
52.22,13.23,11789
52.22,13.23,11789
52.22,13.23,11818
52.22,13.23,11818
52.22,13.23,11818
52.22,13.23,11818
52.22,13.23,11818
52.22,13.23,11818
52.53,13.23,13513
52.53,13.23,13513
52.53,13.23,13513
52.53,13.23,13513
52.53,13.23,13513
52.53,13.23,13513
52.21,13.23,13536
52.21,13.23,13536
52.21,13.23,13536
52.21,13.23,13536
52.21,13.23,13536
52.21,13.23,13536
52.21,13.23,13999
52.21,13.23,13999
52.21,13.23,13999
52.21,13.23,13999
52.21,13.23,13999
52.21,13.23,13999
52.53,13.23,14389
52.53,13.23,14389
52.53,13.23,14389
52.53,13.23,14389
52.53,13.23,14389
52.53,13.23,14389
52.53,13.23,14901
52.53,13.23,14901
52.53,13.23,14901
52.53,13.23,14901
52.53,13.23,14901
52.53,13.23,14901
51.58,13.23,954
51.58,13.23,954
51.58,13.23,954
51.58,13.23,954
51.58,13.23,954
51.58,13.23,954
51.62,13.23,1540
51.62,13.23,1540
51.62,13.23,1540
51.62,13.23,1540
51.62,13.23,1540
51.62,13.23,1540
51.62,13.23,1569
51.62,13.23,1569
51.62,13.23,1569
51.62,13.23,1569
51.62,13.23,1569
51.62,13.23,1569
51.62,13.23,1642
51.62,13.23,1642
51.62,13.23,1642
51.62,13.23,1642
51.62,13.23,1642
51.62,13.23,1642
51.58,13.23,1883
51.58,13.23,1883
51.58,13.23,1883
51.58,13.23,1883
51.58,13.23,1883
51.58,13.23,1883
52.21,13.23,1893
52.21,13.23,1893
52.21,13.23,1893
52.21,13.23,1893
52.21,13.23,1893
52.21,13.23,1893
51.61,13.23,1975
51.61,13.23,1975
51.61,13.23,1975
51.61,13.23,1975
51.61,13.23,1975
51.61,13.23,1975
51.58,13.23,2095
51.58,13.23,2095
51.58,13.23,2095
51.58,13.23,2095
51.58,13.23,2095
51.58,13.23,2095
51.62,13.23,2173
51.62,13.23,2173
51.62,13.23,2173
51.62,13.23,2173
51.62,13.23,2173
51.62,13.23,2173
51.58,13.23,2327
51.58,13.23,2327
51.58,13.23,2327
51.58,13.23,2327
51.58,13.23,2327
51.58,13.23,2327
51.58,13.23,2662
51.58,13.23,2662
51.58,13.23,2662
51.58,13.23,2662
51.58,13.23,2662
51.58,13.23,2662
51.58,13.23,2663
51.58,13.23,2663
51.58,13.23,2663
51.58,13.23,2663
51.58,13.23,2663
51.58,13.23,2663
52.21,13.23,2760
52.21,13.23,2760
52.21,13.23,2760
52.21,13.23,2760
52.21,13.23,2760
52.21,13.23,2760
52.21,13.23,2825
52.21,13.23,2825
52.21,13.23,2825
52.21,13.23,2825
52.21,13.23,2825
52.21,13.23,2825
51.58,13.23,2830
51.58,13.23,2830
51.58,13.23,2830
51.58,13.23,2830
51.58,13.23,2830
51.58,13.23,2830
51.58,13.23,2881
51.58,13.23,2881
51.58,13.23,2881
51.58,13.23,2881
51.58,13.23,2881
51.58,13.23,2881
51.61,13.23,3109
51.61,13.23,3109
51.61,13.23,3109
51.61,13.23,3109
51.61,13.23,3109
51.61,13.23,3109
51.62,13.23,3123
51.62,13.23,3123
51.62,13.23,3123
51.62,13.23,3123
51.62,13.23,3123
51.62,13.23,3123
52.22,13.23,3185
52.22,13.23,3185
52.22,13.23,3185
52.22,13.23,3185
52.22,13.23,3185
52.22,13.23,3185
52.22,13.23,3277
52.22,13.23,3277
52.22,13.23,3277
52.22,13.23,3277
52.22,13.23,3277
52.22,13.23,3277
51.62,13.23,3379
51.62,13.23,3379
51.62,13.23,3379
51.62,13.23,3379
51.62,13.23,3379
51.62,13.23,3379
51.61,13.23,3428
51.61,13.23,3428
51.61,13.23,3428
51.61,13.23,3428
51.61,13.23,3428
51.61,13.23,3428
51.62,13.23,3787
51.62,13.23,3787
51.62,13.23,3787
51.62,13.23,3787
51.62,13.23,3787
51.62,13.23,3787
52.53,13.23,3891
52.53,13.23,3891
52.53,13.23,3891
52.53,13.23,3891
52.53,13.23,3891
52.53,13.23,3891
52.22,13.23,3935
52.22,13.23,3935
52.22,13.23,3935
52.22,13.23,3935
52.22,13.23,3935
52.22,13.23,3935
52.53,13.23,3951
52.53,13.23,3951
52.53,13.23,3951
52.53,13.23,3951
52.53,13.23,3951
52.53,13.23,3951
51.58,13.23,4152
51.58,13.23,4152
51.58,13.23,4152
51.58,13.23,4152
51.58,13.23,4152
51.58,13.23,4152
52.53,13.23,4280
52.53,13.23,4280
52.53,13.23,4280
52.53,13.23,4280
52.53,13.23,4280
52.53,13.23,4280
52.22,13.23,4425
52.22,13.23,4425
52.22,13.23,4425
52.22,13.23,4425
52.22,13.23,4425
52.22,13.23,4425
51.62,13.23,4751
51.62,13.23,4751
51.62,13.23,4751
51.62,13.23,4751
51.62,13.23,4751
51.62,13.23,4751
51.62,13.23,4809
51.62,13.23,4809
51.62,13.23,4809
51.62,13.23,4809
51.62,13.23,4809
51.63,13.23,4848
51.63,13.23,4848
51.63,13.23,4848
51.63,13.23,4848
51.63,13.23,4848
51.63,13.23,4848
52.53,13.23,4965
52.53,13.23,4965
52.53,13.23,4965
52.53,13.23,4965
52.53,13.23,4965
52.53,13.23,4965
51.63,13.23,5220
51.63,13.23,5220
51.63,13.23,5220
51.63,13.23,5220
51.63,13.23,5220
51.63,13.23,5220
51.63,13.23,5297
51.63,13.23,5297
51.63,13.23,5297
51.63,13.23,5297
51.63,13.23,5297
51.63,13.23,5297
51.63,13.23,5584
51.63,13.23,5584
51.63,13.23,5584
51.63,13.23,5584
51.63,13.23,5584
51.63,13.23,5584
52.22,13.23,5978
52.22,13.23,5978
52.22,13.23,5978
52.22,13.23,5978
52.22,13.23,5978
52.22,13.23,5978
51.63,13.23,6084
51.63,13.23,6084
51.63,13.23,6084
51.63,13.23,6084
51.63,13.23,6084
51.63,13.23,6084
51.63,13.23,6664
51.63,13.23,6664
51.63,13.23,6664
51.63,13.23,6664
51.63,13.23,6664
51.63,13.23,6664
52.22,13.23,7151
52.22,13.23,7151
52.22,13.23,7151
52.22,13.23,7151
52.22,13.23,7151
52.22,13.23,7151
52.22,13.23,7652
52.22,13.23,7652
52.22,13.23,7652
52.22,13.23,7652
52.22,13.23,7652
52.22,13.23,7652
52.22,13.23,8061
52.22,13.23,8061
52.22,13.23,8061
52.22,13.23,8061
52.22,13.23,8061
52.22,13.23,8061
52.21,13.23,8249
52.21,13.23,8249
52.21,13.23,8249
52.21,13.23,8249
52.21,13.23,8249
52.21,13.23,8249
52.21,13.23,8823
52.21,13.23,8823
52.21,13.23,8823
52.21,13.23,8823
52.21,13.23,8823
52.21,13.23,8823
52.21,13.23,11090
52.21,13.23,11090
52.21,13.23,11090
52.21,13.23,11090
52.21,13.23,11090
52.21,13.23,11090
52.21,13.23,13800
52.21,13.23,13800
52.21,13.23,13800
52.21,13.23,13800
52.21,13.23,13800
52.21,13.23,13800
52.21,13.23,14007
52.21,13.23,14007
52.21,13.23,14007
52.21,13.23,14007
52.21,13.23,14007
52.21,13.23,14007
52.22,13.23,14402
52.22,13.23,14402
52.22,13.23,14402
52.22,13.23,14402
52.22,13.23,14402
52.22,13.23,14402
52.22,13.23,14804
52.22,13.23,14804
52.22,13.23,14804
52.22,13.23,14804
52.22,13.23,14804
52.22,13.23,14804
52.22,13.23,15157
52.22,13.23,15157
52.22,13.23,15157
52.22,13.23,15157
52.22,13.23,15157
52.22,13.23,15157
52.22,13.23,20487
52.22,13.23,20487
52.22,13.23,20487
52.22,13.23,20487
52.22,13.23,20487
52.22,13.23,20487
52.22,13.23,5357
52.22,13.23,5357
52.22,13.23,5357
52.22,13.23,5357
52.22,13.23,5357
52.21,13.23,6661
52.21,13.23,6661
52.21,13.23,6661
52.21,13.23,6661
52.21,13.23,6661
52.22,13.23,7428
52.22,13.23,7428
52.22,13.23,7428
52.22,13.23,7428
52.22,13.23,7428
52.22,13.23,8456
52.22,13.23,8456
52.22,13.23,8456
52.22,13.23,8456
52.22,13.23,8456
52.22,13.23,8473
52.22,13.23,8473
52.22,13.23,8473
52.22,13.23,8473
52.22,13.23,8473
52.21,13.23,8782
52.21,13.23,8782
52.21,13.23,8782
52.21,13.23,8782
52.21,13.23,8782
52.21,13.23,2732
52.21,13.23,2732
52.21,13.23,2732
52.21,13.23,2732
52.21,13.23,3285
52.21,13.23,3285
52.21,13.23,3285
52.21,13.23,3285
52.22,13.23,4043
52.22,13.23,4043
52.22,13.23,4043
52.22,13.23,4043
52.22,13.23,6271
52.22,13.23,6271
52.22,13.23,6271
52.22,13.23,6271
52.21,13.23,6323
52.21,13.23,6323
52.21,13.23,6323
52.21,13.23,6323
52.22,13.23,6626
52.22,13.23,6626
52.22,13.23,6626
52.22,13.23,6626
52.22,13.23,6921
52.22,13.23,6921
52.22,13.23,6921
52.22,13.23,6921
52.22,13.23,7783
52.22,13.23,7783
52.22,13.23,7783
52.22,13.23,7783
52.22,13.23,8924
52.22,13.23,8924
52.22,13.23,8924
52.22,13.23,8924
52.21,13.23,9073
52.21,13.23,9073
52.21,13.23,9073
52.21,13.23,9073
52.22,13.23,9114
52.22,13.23,9114
52.22,13.23,9114
52.22,13.23,9114
52.22,13.23,9468
52.22,13.23,9468
52.22,13.23,9468
52.22,13.23,9468
52.22,13.23,9758
52.22,13.23,9758
52.22,13.23,9758
52.22,13.23,9758
52.21,13.23,9840
52.21,13.23,9840
52.21,13.23,9840
52.21,13.23,9840
52.22,13.23,9997
52.22,13.23,9997
52.22,13.23,9997
52.22,13.23,9997
52.22,13.23,10233
52.22,13.23,10233
52.22,13.23,10233
52.22,13.23,10233
52.21,13.23,10611
52.21,13.23,10611
52.21,13.23,10611
52.21,13.23,10611
52.21,13.23,10995
52.21,13.23,10995
52.21,13.23,10995
52.21,13.23,10995
52.21,13.23,11405
52.21,13.23,11405
52.21,13.23,11405
52.21,13.23,11405
52.22,13.23,11619
52.22,13.23,11619
52.22,13.23,11619
52.22,13.23,11619
52.22,13.23,12027
52.22,13.23,12027
52.22,13.23,12027
52.22,13.23,12027
52.22,13.23,12121
52.22,13.23,12121
52.22,13.23,12121
52.22,13.23,12121
52.22,13.23,13401
52.22,13.23,13401
52.22,13.23,13401
52.22,13.23,13401
52.53,13.23,13752
52.53,13.23,13752
52.53,13.23,13752
52.53,13.23,13752
52.21,13.23,13785
52.21,13.23,13785
52.21,13.23,13785
52.21,13.23,13785
52.53,13.23,13878
52.53,13.23,13878
52.53,13.23,13878
52.53,13.23,13878
52.53,13.23,14032
52.53,13.23,14032
52.53,13.23,14032
52.53,13.23,14032
52.22,13.23,14451
52.22,13.23,14451
52.22,13.23,14451
52.22,13.23,14451
52.21,13.23,14932
52.21,13.23,14932
52.21,13.23,14932
52.21,13.23,14932
52.22,13.23,14949
52.22,13.23,14949
52.22,13.23,14949
52.22,13.23,14949
52.22,13.23,16402
52.22,13.23,16402
52.22,13.23,16402
52.22,13.23,16402
52.22,13.23,17054
52.22,13.23,17054
52.22,13.23,17054
52.22,13.23,17054
52.22,13.23,1
52.22,13.23,1
52.22,13.23,1
52.22,13.23,1
52.22,13.23,1
52.22,13.23,1
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.21,13.23,5
52.21,13.23,5
